,Job position,Company,Location,Dimension,Candidates,Post time,JavaScript,Python,C#,Ruby,.Net,SQL,Angular.js,React.js,Node.js,Java,Links,Body
0,Front End/Full Stack Developer,Future Healthcare S.A.,"Lisboa, Lisboa, Portugal",1 no LinkedIn,2 candidatos,Anunciada há 3 meses,1,0,0,0,0,1,0,0,0,0,https://www.linkedin.com/jobs/view/2265358628/?eBP=JOB_SEARCH_ORGANIC&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=S3D%2FyFbsGY%2BW%2BvcjeZUAKA%3D%3D&trk=flagship3_search_srp_jobs,front end full stack developer:future healthcare sa descrição do emprego: front end full stack developer id:  8956430  data   12-10-2020  empregador   future healthcare sa  país da emprego   portugal  distrito   lisboa  categoria s    informática e tecnologias  intervalo salarial   informação exclusiva jobmatch  descrição do anúncio  future healthcare é uma empresa portuguesa com mais de 17 anos de existência e cuja missão consiste em proporcionar aos seus clientes acesso às melhores condições de saúde  vida e bem-estar  a operar no sector dos seguros de saúde uma das suas características diferenciadoras tem sido a aposta na inovação e desenvolvimento tecnológico  é neste contexto que a future healthcare está à procura de um front end full stack developer que terá como principais responsabilidades:  » interagir de forma próxima com o arquitecto analista de sistemas para entender os requisitos de software  participando no seu desenho   » desenhar e desenvolver novas funcionalidades melhorias evolutivas numa filosofia full stack  bd  back-end e front-end   mas com maior foco na componente de front-end   » organizar e prioritizar trabalho   » participação na evolução técnica de elementos mais juniores   o que desejamos?  » licenciatura em eng  informática ou semelhante  ou ter experiência profissional equivalente  e experiência em funções semelhantes   » experiência e fortes conhecimentos em desenvolvimento com javascript  html  css e jquery   » bons conhecimentos em desenvolvimento utilização de webservices rest e soap   » conhecimentos em oop e php   » conhecimentos em sql  mysql e sql server    » gosto por programar  não sendo alguém que programa só porque ainda não lhe foi possível ser gestor de projectos   » boa capacidade analítica critica e que goste de código desenvolvido da maneira certa  mesmo que para isso tenha que refazer tudo novamente   » excelentes capacidades de organização   » espírito de equipa  iniciativa e boas capacidades de comunicação   já agora  também ajudava  » experiência na utilização do cms joomla ou framework bootstrap   » experiência na utilização de frameworks de analytics como google tag manager   » experiência na utilização do sistema de controle de versões git   » conhecimentos de usabilidade de páginas web e aplicações responsive   » experiência com metodologias ágeis   » fluência em inglês   porque é que esta é a oportunidade que procuras?  » integração numa equipa jovem e dinâmica  num sector de elevado crescimento e com múltiplos desafios tecnológicos   » elevada autonomia e responsabilidade  a tua opinião será sempre importante e conta para a evolução da equipa e da empresa   » escritório bem localizado  com boas condições  num ambiente descontraído  com trato próximo entre hierarquias e sem dress code formal   » oportunidades de evolução de carreira   » remuneração de acordo com a experiência profissional do candidato   » não somos uma software house  onde esse é o core business  mas apostamos em desenvolvimentos in house como elemento diferenciador e inovador  sendo parte core dos projectos estratégicos do grupo   temos ainda…   » seguro de saúde   » seguro internacional de doenças graves   » eventos de convívio do grupo fh   » atividades patrocinadas pelo grupo  neste momento temos apenas um torneio empresarial de futsal  mas aguardamos por novas ideias   se considera que o seu perfil é adequado à nossa actividade envie-nos a sua candidatura  anexando o seu curriculum vitae  curriculum vitae   ao enviar o seu curriculum vitae  está a autorizar o tratamento pelo grupo future healthcare  dos seus dados pessoais facultados no âmbito da candidatura  tendo em vista o processo de seleção e recrutamento  e nos termos do regulamento geral de proteção de dados  rgpd   os dados pessoais do candidato são conservados durante 1 ano  após o qual são eliminados   a qualquer momento o candidato pode aceder aos seus dados pessoais  bem como solicitar a sua rectificação em caso de inexatidão  requerer a limitação do tratamento e o apagamento dos dados  exercer a respectiva oposição ou o direito à portabilidade  nas condições legalmente aplicáveis e segundo os termos e condições previstos na política de privacidade  nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
2,Full Stack Software Engineer - Entitlements,Truphone,"Lisboa, Lisboa, Portugal",201-500 funcionários,12 candidatos,Anunciada há 3 semanas,0,0,0,0,0,0,0,1,0,1,https://www.linkedin.com/jobs/view/2355271256/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=V%2FG0Hwdy2mZHPc893sHapg%3D%3D&trk=flagship3_search_srp_jobs,main purpose of the role   you will be part of a young development team accountable for the product delivery and in-life management of our entitlements server product  which means that we have the opportunity and skillset to cover from mobile apps to backend layers  a full-stack team  open-minded  eager to learn and experiment with new technologies  we valor teamwork and embrace a devops culture fully owning our deliverables  meaning we are both autonomous and accountable for them  highly focus on our customers and determined to build and deliver a value proposition    key responsibilities    develop features and improvements to the entitlement server product in a secure  well-tested  and performant way  you'll work within an agile framework team to iterate on new features within the entitlement server product  assist the roadmap management with quality estimates promoting an effective management of expectations  craft code that meets our internal standards for style  maintainability  and best practices for a high-scale web environment  promote code quality  readability and high tests coverage  maintain and advocate for these standards through code review  as a strong contributor  be able to deliver small incremental features often  contribute to the implementation of an architecture that is resilient  scalable  secure and fault tolerant  confidently and autonomously ship features and improvements with minimal guidance and support from other team members  collaborate with the team on larger projects  you'll be accountable for the outcomes of your work  and will ensure that end to end flows do not get broken by your contributions  promote seamless integration of the new features into the existing codebase  you'll help identify areas of improvements in the code base  both specific to your group and outside your group  eg  component library  and help contribute to make it better  implement the necessary procedures and metrics for an effective monitoring on the platform  document the solution and flows requirements:  proven experience in backend software development in java or golang  and react on the frontend  knowledgeable of high standards and patterns for software implementation  proficient with rest apis  both in implementing the interfaces and consuming  proven experience with relational databases  familiar with ci cd flows  git  docker and kubernetes  proven analytical  problem-solving and troubleshooting skills  good understanding of cloud services and scalable infra-structure  good knowledge of security risks menacing web platforms  experience with performance and optimization problems and a demonstrated ability to both diagnose and prevent these problems  ability to work autonomously but reach out immediately if blocked  comfort working in a highly agile  intensely iterative software development process  an inclination towards communication  inclusion  and visibility  positive and solution-oriented mindset  effective communication skills: regularly achieve consensus with peers and clear status updates  self-motivated and self-managing  with strong organizational skills  fluent in the english language  both written and spoken  demonstrated capacity to clearly and concisely communicate about complex technical  architectural  and or organizational problems and propose thorough iterative solutions  experiência e competências desejadas front end full stack go java react nível de experiência pleno-sênior setor telecomunicações tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
4,Developer Full Stack Python/Django/Flask,ARPA Elastic Solutions,"Porto, Portugal",11-50 funcionários,14 candidatos,Anunciada há 1 semana,1,1,1,0,0,0,1,1,0,0,https://www.linkedin.com/jobs/view/2368990125/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=bayihxvspUBv4lVpa2PlKg%3D%3D&trk=flagship3_search_srp_jobs,anunciada por manuel machado 2° ceo envie inmail procuramos backend e frontend developers para crescer a equipa existente de desenvolvimento e customização de soluções  a nossa cultura de desenvolvimento pessoal valoriza a curiosidade  colaboração  prestação de contas  automotivação  aprendizagem contínua e mente aberta   experiência e skills: licenciatura ou superior em engenharia informática ou afins experiência de 3 anos  pelo menos  em desenvolvimento web utilizando python django flask  preferencial  ou  net c# experiência em http  http2  javascript  css e rest conhecimento e experiência com javascript e seus frameworks  react e angular  é valorizada experiência em aplicações móveis nativas  android e ios  é valorizada familiaridade profunda com bases de dados relacionais  oferecemos: integração em projeto em expansão oportunidade de trabalhar num ambiente tecnológico desafiante  com equipas dinâmicas e projetos inovadores remuneração fixa dependente da experiência demonstrada oportunidades de desenvolvimento profissional plano de formação adequado ao desenvolvimento pessoal nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
6,Web Front End Developer,Bose Corporation,"Lisboa, Portugal",5.001-10.000 funcionários,318 candidatos,Anunciada há 2 semanas,1,0,0,0,0,0,1,1,1,0,https://www.linkedin.com/jobs/view/2344449561/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=lre2v4GUq0h3HKSLwYtMVw%3D%3D&trk=flagship3_search_srp_jobs,anunciada por joão braga 2° hr staffing specialist at bose corporation envie inmail about us   at bose  better sound is just the beginning  we’re passionate engineers  developers  researchers  retailers  marketers … and dreamers  one goal unites us — to create products and experiences our customers simply can’t get anywhere else  we are driven to help people reach their fullest human potential  creating technology to help people to feel more  do more  and be more  we are highly motivated and curious  and we come to work every day looking to solve real problems and make the best experiences for our customers possible   the searchandizing team is responsible for creating an amazing site search and product category merchandizing experience on the bose com family of sites  helping connect our customers with exactly the right content or product for their needs  to bring this experience to life  the team has full stack responsibilities that run all the way from webpage presentation through building an accurate search index and managing product information  layering in microservices and ai-driven personalization as part of an exciting greenfield build  this capability is high volume and plays a significant part in the success of the bose ecommerce experience    we need an equally passionate front-end web developer with javascript  css  html skills  who shares the same desire to create astonishing customer experiences and likes working in a collaborative agile team environment  if this sounds like you  we want you to join our fast-growing team!   what you will be working on?   we work in a scaled agile model with tribes and squads and you will be part of the end consumer ecommerce tribe working on the search squad  you will join our team of innovative leaders with diverse skills driving a journey to delight our customers  as a part of the search squad  we will work together on our global platform to develop world class digital experiences that will shape the future of our enterprise search capabilities at bose  you will be part of a software engineering culture that encourages collaboration  participation  and discussion at all levels  as a team member  you will be empowered to work alongside our business partners and creative development teams with a mission to deliver online search customer experiences that will exceed our customers' expectations    you will bring these skills and experience to make our team a center of excellence:   designing  prototyping  and leading the implementation of customer-facing solutions  ensuring the technical feasibility of ui ux designs  proficiency with at least one modern   framework  react  vue  angular   experience with single page application and headless development  experience adhering to a css naming convention  bem  itcss  smacss  atomic    experience writing solid   unit tests  jasmine  jest  mocha    responsive and adaptive component development   knowledge of modern front-end tooling such as devtools  git  node  eslint  gulp webpack  babel   participation in code reviews and development of technical coding standards  maintain brand standards across and throughout the platform s   use your excellent communications skills to collaborate with other engineering groups and stakeholders globally   be an innovative problem solver      you may also have these skills but if not  we will happily teach you:    adobe experience manager  aem  cms  adobe marketing cloud tools  target  dtm launch   knowledge experience with agile scrum methodology   experience writing semantic html  with a focus on screen readers and keyboard a11y  knowledge experience with agile scrum methodology      perks  highly competitive benefit package  state of the art technological environment   employee product discounts  free coffee and fruit   create and shape our local company culture with the support of a fantastic global group  continuous training and career development   are you interested? we are looking forward to your application! for further information about the opportunity ot to apply  please contact us via itcareers_portugal@bose com  note:  thank you in advance for your application  after reviewing all the applications  we will only contact the candidates who fulfill the requirements for this position  so  if you don’t receive a contact in the next 15 days  we will keep your application for future opportunities that fit your profile  entre em contato com o anunciante da vaga nível de experiência não aplicável setor produtos eletrônicos tipo de emprego tempo integral funções de trabalho tecnologia da informação
8,Angular Full Stack Software Developer,Winning,"Lisboa, Lisboa, Portugal",51-200 funcionários,3 candidatos,Anunciada há 6 dias,1,0,1,0,0,1,1,0,1,0,https://www.linkedin.com/jobs/view/2389946947/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=f%2FwZ%2F8crxpYkhJ39Yz7jNA%3D%3D&trk=flagship3_search_srp_jobs,who are we?  we are a portuguese consulting company that provides consulting  training  staffing and research services  we support our clients in the search for innovative and sustainable solutions  from the application of scientific knowledge in the resolution of complex management problems to the digital and technological transformation within organizations   to reinforce our teams  we are recruiting an angular full stack software developer   what profile are we looking for to join our team?  degree in computer science or similar  previous experience with microsoft development tools  experience in c#   net core  ms sql  on prem   azure angular   node    javascript oauth 2 interface technologies and formats: rest   xml    on cloud native development principles ms office fluency in english location  lisbon  what do we have to offer you?  our employees have an on-boarding process in the organization  defined by the talent management team   the definition of goals  the elaboration of a career plan  training  certifications and other fringe benefits are part of your journey as winner  apply for this position and discover all the benefits we have available   all applications will be treated with confidentiality under the gdpr  by submitting your application  you agree to the treatment of your information as part of recruitment and its inclusion in our candidate’s database  if you do not consent to the treatment of this data  please do not apply for this announcement   do you want to know more about winning?  our vision: we are a team with consolidated experience in the national and international market in consulting  training  staffing and research services  our vision is that each client and each employee finds in winning the way to their success  become winners  together   our mission: to act scientifically with our clients  adjusting their business model in order to create permanent competitive advantages  we deliver complex problem solving   our values: we are guided by values of passion for what we do  always putting the maximum of our know-how  expertise and commitment in each challenge  always giving place to everyone to participate and get engaged  within a posture of maximum professionalism  respect and equity   if you want to know more about us  consult our website https:  www winning-consulting com    powered by jazzhr  061mrabcym nível de experiência pleno-sênior setor tecnologia da informação e serviços bancos serviços financeiros tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
10,Full Stack Engineer,BOLD by Devoteam,"Porto, Portugal",501-1.000 funcionários,4 candidatos,Anunciada há 6 dias,1,0,0,0,0,0,1,1,1,0,https://www.linkedin.com/jobs/view/2390658799/?eBP=CwEAAAF3SqvgW0kCymu7JUMgBOJOdBDYXKZL8tsvUCkPw82r3i3Ub65r0Y9hfI2Pp0cvdi7s3iBqM2DEARVCh4sr3soWuzLx3f6Lls9odDetKeUJUYitUl5Gi5ZTSBcSt3yDXnyiR5nv5HIVqGT6ManMU3zGjixJ7uGgDNbNyPTewzkDff1BABUf7Dg8G4fFCTkiC_aZ5v0W1Wm27Fm0Py1NcyTu87sK_KbvPYiVhcfUoyh1ZEWPBUTN37TmVzWvuoLXhSgbkHThkpJE7ssaBf38dOD7M9NMG-BU95atjqoJFa33Wb2oD66szqEw_lSsAWjxi7HQUS7zJltM6jaxG2Adv69QSqfCzWa9ObekvqD48YlGkB1T_x80Y05xlH2PQ7OkX7T3tD_zTF0&recommendedFlavor=SCHOOL_RECRUIT&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=UAsyQ2CnPBrNLWKvs0zYoQ%3D%3D&trk=flagship3_search_srp_jobs,anunciada por tânia isabel de sousa mota talent spotter na bold by devoteam envie inmail the passion for what we do has no boundaries  our resilience is authentic and our courage is limitless when facing new challenges  we are proud of the culture we have built together  we are proud of our people at the service of technology  #techforpeople   our positioning about covid-19: due to the particular times we are facing and in order to protect our candidates and interviewers health and well being  all interviews will be held through video conference  we've created a remote onboarding process to ensure that new starters have all the knowledge they need to be able to start this new career phase   about the offer we are currently looking for a fullstack developer  about you: excellent knowledge of javascript solid experience with node   development  including related frameworks  such as express  will be valued good knowledge of javascript frameworks  react  angular or alternatives   it would be nice if you have  experience with javascript testing  mocha  jasmine or others  experience developing for a micro-service or soa architecture good knowledge of mongodb and redis experience using docker  these are our mindsets and what you can expect from us: fair & courageous we promote ask me anything sessions  a moment where any employee can question  suggest or share any topic live with the ceo  we have a referral program that financially recognizes our employees for helping the company grow  ambition & results we believe in supporting the personal and professional growth of our employees  that’s why we have a differentiated career path management supported by a transparent model  capable of identifying  developing and adding value to your skills  we’ve created a strategic gatherings concept  a moment where information about the company's performance is shared and where we discuss short-term prospects for the future  we are focused on a thought leadership program that aims to promote and develop our employees' talent  experience and passion for technology  learning & innovating we hold informal meetings to promote knowledge sharing moments between our employees and the technological community  we invest in the continuous training of our employees through technical and behavioral workshops  language classes  external funded training and certifications and by establishing partnerships with training providers  caring & sharing we created the blue angels  a social and environmental responsibility program that puts the solidarity of our employees at the service of the community  we love some good socializing moments and we hold as many as we can  from monthly themed meetings to family events  we never say no to a good party   about bold we are focused on developing and delivering innovative technological solutions through a unique combination of technology expertise and agility  maximizing business value for our clients  our focus when it comes to supporting our client’s digital journey is about clear choices that build & develop skills in a very targeted way  since 2018  bold by devoteam has been part of the devoteam group  a global leading player in digital transformation for leading organisations across emea  with a revenue of €761m  together  we share a common vision of transforming technology to create value for our clients  partners and employees in a world where technology is developed for people   want to apply? send me your cv tania mota@devoteam com nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
12,Senior Software Engineer | Lisbon,Loggi,"Lisboa, Lisboa, Portugal",1.001-5.000 funcionários,36 candidatos,Anunciada há 5 dias,0,1,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2334143533/?eBP=CwEAAAF3SqvgXAsadZ0tr0K7poBDlNDfQCZ0jfvCsEkbxuIzqLrnNCDUZR2hF0S4HcAjyzjITZOgaU869W-1puW_suSJaRVAeVH_DPRCdhvOnoan98dzM95CjtRmR0Bclhabkt_NOzZW6PFd7HrhlSRc_C0ut7_aCqrCfdY4hKgHNAfNpVHS806f6cWlsTPS0--pCcnwNJ_pI0FYo-G54KWFx2e-oF_ebBWQu4G3KWOFjqHe9GyTD3CGwrpJ63G7BxYV_9owZmTWOyQD7u5dSTtKxNxu6MOuwxFiJdTNkseqYypnUvSMsUOg6IHX8p10uHMh0sRuGBMVtvnHheZp4EMM1peO53UmaidgJdmLO5yKq-Y4C-Lozn6h-4GRMCA4thSSADPGir3oRzo&recommendedFlavor=SCHOOL_RECRUIT&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=N3ZFU2jCmk5TdJcTs4nU1g%3D%3D&trk=flagship3_search_srp_jobs,"description  _ our business  through technology  mobile  ai  automation  iot   we have created a next-generation logistics network and we are  in an unprecedented way  positioning ourselves to unleash the growth of a new trade in brazil with a fast  cost-effective and reliable logistics solution   by the end of 2021  we want to be present in all brazilian cities and reach the milestone of 5 million deliveries per day by 2025   with softbank  microsoft  ggv capital and others  the new investment round has brought loggi’s valuation up to us$1 billion hitting the unicorn mark!  “our mission is to deliver everything to everyone everywhere as quickly as possible  we want to connect brazil and value  for example  amazonian handicrafts  enabling artisans to sell without intermediaries to consumers in any region ”  fabien mendez  ceo - chief executive officer   _ our engineering team  loggi’s engineering team is focused on solving highly complex problems  mixing up very experienced professionals and early career employees  in a fortified environment by learning  sharing of experiences and respect  together  we will build the logistics network of the country  developing unique algorithms  systems and processes   our leaders have already left their mark in the national and worldwide tech scenario  working in companies like google and uol  they are engaged in finding how to develop a group of more than a thousand programmers to explore the knowledge borders and connect the country   we believe and invest in everyone's potential  ""over the next 5 years we want to train brazil’s future ctos! here  we have a structured development program ""  davi reis  cto - chief technology officer   requirements  _ responsibilities  you will architect and develop high quality scalable solutions  being part of multidisciplinare squads seeking an amazing and efficient experience for the users!  as the technical focus point on a squad  we’ll count on you on the development of ideas and solutions that solve complex problems and generate great results for the team   loggi’s engineering team works with a wide variety of technologies and techniques to solve our challenges  we try to see beyond the buzzwords to develop software in a pragmatic and efficient way   to spark your curiosity  we work on python django  kotlin micronaut  predictive models trained with sklearn and keras tensorflow  native and hybrid apps  and pwas  algorithms of optimization based on or-tools  systems in azure and aws  with and without kubernetes  in addition we also use looker and elk for dashboards and analysis   _ requirements 3  years of relevant work experience in software development or 6  years in academic   technical field  regardless of language technology  good knowledge of algorithms and data structure  experience working in a collaborative way  with others engineers  product managers and designers  autonomy  analytical mindset  problem solving abilities supported by best practices in coding  willingness to work full-stack and easy transition between technologies and languages  familiarity with agile trends    benefits  _ our benefits  for a healthier life  we provide you  health plan with national coverage  without discounts!   flexible hours with the possibility of working at home according to function and demand  extra holiday days  we support you with  above average remuneration of the best technology companies in portugal  with annual reviews  meal voucher  daycare  educational voucher for children up to 07 years  we develop you with  immersion week in all areas of the company  our famous xboarding  frequent knowledge exchanges with internal and external professionals  individual development plan updated every six months  feedback culture and opportunity to work according to the squad concept  working with big names in the history of technology in brazil & portugal  possibility to develop new algorithms with the challenge of creating the new generation of logistics  we help parents with  health for your children at no extra cost  some of our offices also have  massage  manicure  pedicure at reduced costs  pet day  game rooms with video games  pool and others  locker room and spaces to store your bike or scooter safely  marketplace selling quick meals  drinks and snacks  _ our culture  inclusive  determined and visionary: that's who we are and how we work here   we are already more than 1000 loggers  we are hi-tech  little conservative and we are always up to date! above all  we hope that everyone is eager to learn and acquire new knowledge quickly   we look for an increasingly inspiring and welcoming work environment  and we very much hope that you will help us to maintain our culture even at an accelerated pace of growth   we are very happy to be recognized among the best startups to work according to linkedin and glassdoor  among the 10 most innovative startups by forbes brasil and also to be certified by great place to work   being part of loggi must mean that you can be who you are - or want to be  we look for a more accessible country  thus  we can say that respecting the needs of different people is our reason for existing  this is history  it is culture  it is respect   important: all loggi jobs are also open to people with disabilities  pwd    this job description is written in english because we already have a technology office in europe  and as we are hiring professionals from all over the world  you can have interactions with professionals who do not speak portuguese   essa descrição de vaga está escrita em inglês porque nós já temos um escritório de tecnologia na europa e  como estamos contratando profissionais de todo o mundo  você pode ter interações com profissionais que não falam português   let's go together? nível de experiência pleno-sênior setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação"
14,Full Stack Developer,The Extreme Solutions,"Porto, Porto, Portugal",2-10 funcionários,3 candidatos,Anunciada há 3 semanas,1,0,0,0,0,1,0,0,0,1,https://www.linkedin.com/jobs/view/2374265898/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=jzw6zauOVvKMs6YV4zK22g%3D%3D&trk=flagship3_search_srp_jobs,criada em 2016  a extremesolutions é uma empresa jovem e vocacionada para o desenvolvimento de soluções que permitam criar valor para os seus clientes  através de ferramentas e processos de desenvolvimento ímpares e inovadores queremos estar sempre na vanguarda e contribuir para o crescimento dos nossos colaboradores e clientes  com vários projetos em carteira  nacionais e internacionais  pretendemos reforçar a nossa equipa  neste momento estamos a recrutar java web developers   procuramos profissionais com o seguinte perfil  – licenciatura bacharelato em engenharia informática ou similar – experiência de desenvolvimento em java – conhecimentos de html javascript css – boas capacidades de comunicação e relacionamento – elevado grau de responsabilidade – espírito de equipa e orientação para o cliente – inglês a partir de nível médio  valorizamos ainda  – conhecimentos de sql rbms  sqlserver  mysql  oracle ou postgres  – conhecimentos de plataformas bpm  – desenvolvimento para plataformas móveis  – nativo  android e ios  – cordova ionic – xamarim – reactnative pacote salarial atrativo  para responder a este anúncio  envie o seu cv atualizado com a referência fsd_es2 tipo de oferta: full-time nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
16,Full Stack Developer (M/F),CONTISYSTEMS,"Cascais, Lisboa, Portugal",Check link,2 candidatos,Anunciada há 1 semana,1,0,1,0,0,1,0,1,0,0,https://www.linkedin.com/jobs/view/2389374405/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=DFGRP%2BlYu1t55L8C8aUVWQ%3D%3D&trk=flagship3_search_srp_jobs,acreditamos que cada pessoa contribui de forma única para continuarmos a ser reconhecidos como uma marca que é sinónimo de ideias e de eficiência   as nossas pessoas são apaixonadas pelo desafio e focadas nos resultados   somos a prova de que a criatividade  o sonho  a experiência  a alegria e a ambição podem ser características de uma mesma pessoa  aceitas o desafio de seres um de nós?  procuramos um a  full stack developer  que integrará a nossa equipa de software engineering  o que irás fazer analisar os requisitos para definir a melhor abordagem de implementação  colaborar na definição do ux ui  aparência do aplicativo e funcionamento   colaborar na arquitetura e desenho das soluções  implementar soluções e peças de software  backend  frontend e base de dados   implementar serviços restfull e apis  garantir o cumprimento dos objetivos  de acordo com o timing e níveis de qualidade definidos  desenvolver e testar software  para cumprir os critérios de aceitação identificados  dar suporte aplicacional  operacional  corretivo e preventivo  identificar melhorias no código ou aplicações informáticas desenvolvidas  contribuir para a automatização dos processos e frameworks existentes  implementar melhorias e as melhores práticas existentes no mercado  assegurar a documentação técnica e atualizar todos os registos e respetiva documentação de suporte  o que esperamos de ti capacidade de gestão de processos  desde o levantamento de requisitos até à entrada em produção   atenção ao detalhe  dinamismo e proatividade  disponibilidade e capacidade de adaptação  capacidade para trabalhar tanto em equipa como autonomamente  boa capacidade de comunicação  pensamento analítico e foco na resolução de problemas  curiosidade e preocupação com a atualização tecnológica  gostaríamos de ver no teu cv formação técnica ou superior na área das tecnologias de informação e ou experiência mínima de 4 anos em função equivalente  conhecimentos e experiência em: – c# – html5  css3  javascript – react   – sql –  on  serviços rest – bases de dados relacionais – desenvolvimento em base de dados conhecimentos de inglês  falado e escrito   valorizamos conhecimentos e experiência no desenvolvimento para azure  o que podes esperar de nós tempo de trabalho dedicado ao desenvolvimento profissional  acesso a plataforma de formação online  flexibilidade de trabalho  apoio e disponibilidade de todos os colegas  um ambiente descontraído e de elevada proximidade entre colegas e chefias   envia o teu cv para o email  as candidaturas são analisadas respeitando os princípios de igualdade de oportunidades e tratadas de acordo com a nossa política de proteção de dados e privacidade   apenas os candidatos selecionados serão contactados  ficando as restantes candidaturas armazenadas em sistema por um período de 1 ano  salvo nos dês indicação em contrário  nível de experiência assistente setor tecnologia da informação e serviços software recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
18,Fullstack Developer,Cloudoki,"Lisboa, Portugal",Check link,24 candidatos,Anunciada há 6 dias,1,0,0,0,0,0,0,1,1,0,https://www.linkedin.com/jobs/view/2390914139/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=pS7G7rwnSidDua7RPv1LuA%3D%3D&trackingId=A3RmEjV9FKE0FL1jh7LaGg%3D%3D&trk=flagship3_search_srp_jobs,anunciada por filipa campos hr manager at cloudoki envie inmail who are we?  cloudoki is all about api-centric application architecture and development  we build with  advise on  and train in api’s  back-end and front-end for web  mobile  and native applications  helping startups  scale-ups  sme's and the big boys   we are an awesome team of tech savvy boys and girls who want to be the best at what we do  if you are awesome too  let’s meet!     what are we looking for?  our teams are expanding everyday  a job opening for cloudoki however  is to be compared with the navy seals  we are looking for a highly skilled professional with the ambition to lead in new front-end and back-end technologies  eventually beyond react  and node   we are on a constant look-out for new projects  to keep you excited   a cloudoki developer is not just regarded as an employee  but as a future partner  if these expectations don't frighten you  let's talk      about you  depending on your seniority in the team  your tasks will go from improving existing features to implementing new ones  to brainstorm scalability and refactor options with the whole project team  also  you'll be expected to have technical oversight of the backend and frontend stack of a specific project  this includes proposing changes  flagging issues as well as be responsible for maintaining and improving general quality standards of the whole backend and frontend      main requirements   minimum 2 years of experience working with javascript and react  you have experience and or you're willing to expand node  knowledge frontend and backend architecture knowledge application scalability continuous integration problem solver speak  read and write in english be a team player eligible to work in portugal - nif  niss  and work permit required   nice to have  experience with tdd     perks   great & cutting edge technological environment easy going  flexible and familiar culture with a startup mentality flat hierarchy an amazing sunny office in the dead-center of lisbon remote friendly international & very tech savvy team dinosaur suits coffee  drinks  snacks  also  we have a bar regular team events  as we never miss a chance to play hard we’re just fun nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
